# year, so_abs_clim
2.6557377049180326,36.02314
2.658469945355191,36.026524
2.66120218579235,36.02955
2.663934426229508,36.032784
2.6666666666666665,36.03579
2.669398907103825,36.03513
2.6721311475409837,36.03931
2.6748633879781423,36.04339
2.6775956284153004,36.046364
2.680327868852459,36.049812
2.6830601092896176,36.054405
2.6857923497267757,36.057457
2.6885245901639343,36.061172
2.691256830601093,36.0661
2.6939890710382515,36.070435
2.69672131147541,36.074738
2.699453551912568,36.07952
2.702185792349727,36.08238
2.7049180327868854,36.08441
2.7076502732240435,36.08787
2.710382513661202,36.09021
2.7131147540983607,36.09297
2.7158469945355193,36.096462
2.718579234972678,36.098797
2.721311475409836,36.101536
2.7240437158469946,36.104584
2.726775956284153,36.108173
2.7295081967213113,36.111122
2.73224043715847,36.114098
2.7349726775956285,36.11751
2.737704918032787,36.119225
2.7404371584699456,36.12118
2.7431693989071038,36.123695
2.7459016393442623,36.12694
2.748633879781421,36.12876
2.751366120218579,36.12909
2.7540983606557377,36.13291
2.7568306010928962,36.135326
2.7595628415300544,36.13759
2.762295081967213,36.140163
2.7650273224043715,36.14195
2.76775956284153,36.143925
2.7704918032786887,36.146336
2.773224043715847,36.148155
2.7759562841530054,36.1484
2.778688524590164,36.150352
2.781420765027322,36.152954
2.7841530054644807,36.152794
2.7868852459016393,36.152763
2.789617486338798,36.15429
2.7923497267759565,36.155823
2.7950819672131146,36.15719
2.797814207650273,36.158234
2.800546448087432,36.159805
2.80327868852459,36.16108
2.8060109289617485,36.161697
2.808743169398907,36.16401
2.8114754098360657,36.165684
2.8142076502732243,36.166878
2.8169398907103824,36.1688
2.819672131147541,36.169926
2.8224043715846996,36.171253
2.8251366120218577,36.171776
2.8278688524590163,36.17135
2.830601092896175,36.17141
2.8333333333333335,36.17039
2.836065573770492,36.16733
2.83879781420765,36.169106
2.841530054644809,36.16805
2.8442622950819674,36.16337
2.8469945355191255,36.1622
2.849726775956284,36.163414
2.8524590163934427,36.161644
2.855191256830601,36.15794
2.8579234972677594,36.15506
2.860655737704918,36.15516
2.8633879781420766,36.154118
2.866120218579235,36.150402
