# year, O3_TA_clim
2.7349726775956285,2445.4595
2.737704918032787,2445.639
2.7404371584699456,2445.9077
2.7431693989071038,2446.1182
2.7459016393442623,2446.337
2.748633879781421,2445.458
2.751366120218579,2445.6606
2.7540983606557377,2445.8694
2.7568306010928962,2446.058
2.7595628415300544,2446.2139
2.762295081967213,2446.4326
2.7650273224043715,2446.746
2.76775956284153,2446.8977
2.7704918032786887,2446.9993
2.773224043715847,2447.2412
2.7759562841530054,2447.402
2.778688524590164,2447.5369
2.781420765027322,2447.743
2.7841530054644807,2447.9377
2.7868852459016393,2448.1047
2.789617486338798,2448.348
2.7923497267759565,2448.542
2.7950819672131146,2448.6907
2.797814207650273,2448.8682
2.800546448087432,2449.0642
2.80327868852459,2449.2446
2.8060109289617485,2449.402
2.808743169398907,2449.6533
2.8114754098360657,2449.9453
2.8142076502732243,2450.128
2.8169398907103824,2450.3484
2.819672131147541,2450.5312
2.8224043715846996,2450.7202
2.8251366120218577,2450.9033
2.8278688524590163,2451.094
2.830601092896175,2451.1938
2.8333333333333335,2451.2751
2.836065573770492,2451.444
2.83879781420765,2451.578
2.841530054644809,2451.5496
2.8442622950819674,2451.44
2.8469945355191255,2451.5024
2.849726775956284,2451.6648
2.8524590163934427,2451.5635
2.855191256830601,2451.363
2.8579234972677594,2451.2588
2.860655737704918,2451.255
2.8633879781420766,2451.2852
2.866120218579235,2451.2366
2.8688524590163933,2451.0999
2.871584699453552,2450.958
2.8743169398907105,2450.7974
2.8770491803278686,2450.7773
2.879781420765027,2450.8677
2.8825136612021858,2450.7495
2.8852459016393444,2450.7734
2.887978142076503,2450.6475
2.890710382513661,2450.3887
2.8934426229508197,2450.294
2.8961748633879782,2450.3572
2.8989071038251364,2450.0376
2.901639344262295,2449.7617
2.9043715846994536,2449.7397
2.907103825136612,2449.7817
2.9098360655737707,2449.5337
2.912568306010929,2448.913
2.9153005464480874,2448.657
2.918032786885246,2448.6846
2.920765027322404,2448.4521
2.9234972677595628,2447.7644
2.9262295081967213,2446.9817
2.92896174863388,2446.784
2.9316939890710385,2446.8232
2.9344262295081966,2446.0225
2.9371584699453552,2445.2002
