# year, so_abs
1996.4180327868853,35.72375
1996.4207650273224,35.7255
1996.4234972677596,35.727764
1996.4262295081967,35.7247
1996.4289617486338,35.733143
1996.431693989071,35.739403
1996.4344262295083,35.749996
1996.4371584699454,35.75804
1996.4398907103825,35.757477
1996.4426229508197,35.762634
1996.4453551912568,35.76898
1996.448087431694,35.77328
1996.450819672131,35.77287
1996.4535519125684,35.77599
1996.4562841530055,35.78002
1996.4590163934427,35.784813
1996.4617486338798,35.786167
1996.464480874317,35.783394
1996.467213114754,35.7824
1996.4699453551912,35.786957
1996.4726775956285,35.784595
1996.4754098360656,35.77303
1996.4781420765028,35.77341
1996.48087431694,35.77834
1996.483606557377,35.782764
1996.4863387978141,35.776188
1996.4890710382513,35.76627
1996.4918032786886,35.75982
1996.4945355191257,35.761845
1996.4972677595629,35.756615
1996.5,35.741253
1996.5027322404371,35.73114
1996.5054644808743,35.730385
1996.5081967213114,35.725452
1996.5109289617487,35.71653
1996.5136612021859,35.713478
1996.516393442623,35.71475
1996.51912568306,35.714737
1996.5218579234972,35.691624
1996.5245901639344,35.66796
1996.5273224043715,35.67976
1996.5300546448088,35.68134
1996.532786885246,35.65222
1996.535519125683,35.644913
1996.5382513661202,35.654755
1996.5409836065573,35.648552
1996.5437158469945,35.632923
1996.5464480874316,35.625584
1996.549180327869,35.616646
1996.551912568306,35.60717
1996.5546448087432,35.60646
1996.5573770491803,35.609303
1996.5601092896175,35.608517
1996.5628415300546,35.60504
1996.5655737704917,35.603867
1996.568306010929,35.60696
1996.5710382513662,35.607086
1996.5737704918033,35.60012
1996.5765027322404,35.599094
1996.5792349726776,35.60525
1996.5819672131147,35.597202
1996.5846994535518,35.583324
1996.5874316939892,35.59193
1996.5901639344263,35.606136
1996.5928961748634,35.6042
1996.5956284153006,35.602764
1996.5983606557377,35.60384
1996.6010928961748,35.60904
1996.603825136612,35.624527
1996.6065573770493,35.63004
1996.6092896174864,35.631607
1996.6120218579235,35.63811
1996.6147540983607,35.636475
1996.6174863387978,35.63625
1996.620218579235,35.65149
1996.622950819672,35.65919
1996.6256830601094,35.656273
1996.6284153005465,35.66085
1996.6311475409836,35.67284
1996.6338797814208,35.67891
1996.636612021858,35.679893
1996.639344262295,35.689415
1996.6420765027322,35.70468
1996.6448087431695,35.714985
1996.6475409836066,35.713997
1996.6502732240438,35.713863
1996.6530054644809,35.724106
1996.655737704918,35.73394
1996.6584699453551,35.73656
1996.6612021857923,35.7357
1996.6639344262296,35.74349
1996.6666666666667,35.753685
1996.6693989071039,35.761353
1996.672131147541,35.775486
1996.6748633879781,35.779427
1996.6775956284152,35.78032
1996.6803278688524,35.790432
1996.6830601092897,35.79162
1996.6857923497269,35.793465
1996.688524590164,35.798306
1996.691256830601,35.795273
1996.6939890710382,35.799965
1996.6967213114754,35.80144
1996.6994535519125,35.79705
1996.7021857923498,35.798992
1996.704918032787,35.802727
1996.707650273224,35.8023
1996.7103825136612,35.803173
1996.7131147540983,35.798054
1996.7158469945355,35.802216
1996.7185792349726,35.805584
1996.72131147541,35.800594
1996.724043715847,35.803787
1996.7267759562842,35.804455
1996.7295081967213,35.802425
1996.7322404371585,35.803883
1996.7349726775956,35.805145
1996.7377049180327,35.807655
1996.74043715847,35.811558
1996.7431693989072,35.81109
1996.7459016393443,35.806408
1996.7486338797814,35.808445
1996.7513661202186,35.81234
1996.7540983606557,35.813522
1996.7568306010928,35.81516
1996.75956284153,35.809856
1996.7622950819673,35.807037
1996.7650273224044,35.805725
1996.7677595628415,35.805534
1996.7704918032787,35.80559
1996.7732240437158,35.806038
1996.775956284153,35.81042
1996.77868852459,35.817177
1996.7814207650274,35.817764
1996.7841530054645,35.820915
1996.7868852459017,35.828503
1996.7896174863388,35.832882
1996.792349726776,35.835392
1996.795081967213,35.840843
1996.7978142076502,35.84723
1996.8005464480875,35.856735
1996.8032786885246,35.864464
1996.8060109289618,35.873066
1996.808743169399,35.881645
1996.811475409836,35.89035
1996.8142076502731,35.897144
1996.8169398907103,35.902584
1996.8196721311476,35.907536
1996.8224043715848,35.915836
1996.8251366120219,35.924534
1996.827868852459,35.927784
1996.8306010928961,35.931385
1996.8333333333333,35.941395
1996.8360655737704,35.946564
1996.8387978142077,35.94903
1996.8415300546449,35.95637
1996.844262295082,35.96365
1996.8469945355191,35.970512
1996.8497267759562,35.974262
1996.8524590163934,35.972805
1996.8551912568305,35.974724
1996.8579234972678,35.976364
1996.860655737705,35.978554
1996.863387978142,35.980896
1996.8661202185792,35.982773
1996.8688524590164,35.98916
1996.8715846994535,35.99663
1996.8743169398906,35.999573
1996.877049180328,35.99703
1996.879781420765,35.99557
1996.8825136612022,35.994415
1996.8852459016393,35.995525
1996.8879781420765,35.99626
1996.8907103825136,35.989113
1996.8934426229507,35.979095
1996.896174863388,35.98316
1996.8989071038252,35.97945
1996.9016393442623,35.96846
1996.9043715846994,35.961246
1996.9071038251366,35.959946
1996.9098360655737,35.961487
1996.9125683060108,35.95202
1996.9153005464482,35.93195
1996.9180327868853,35.928936
1996.9207650273224,35.92885
1996.9234972677596,35.88791
1996.9262295081967,35.88748
1996.9289617486338,35.89316
1996.931693989071,35.89494
1996.9344262295083,35.88083
1996.9371584699454,35.867836
1996.9398907103825,35.851543
1996.9426229508197,35.85169
1996.9453551912568,35.86104
1996.948087431694,35.852894
1996.950819672131,35.845116
1996.9535519125684,35.840755
1996.9562841530055,35.818153
1996.9590163934427,35.80732
1996.9617486338798,35.817585
1996.964480874317,35.81689
1996.967213114754,35.81472
1996.9699453551912,35.814957
1996.9726775956285,35.8135
1996.9754098360656,35.816597
1996.9781420765028,35.817486
1996.98087431694,35.811787
1996.983606557377,35.800873
1996.9863387978141,35.806545
1996.9890710382513,35.78937
1996.9918032786886,35.791042
1996.9945355191257,35.77331
1996.9972677595629,35.635063
1997.0,35.57224
1997.0027397260274,35.66228
1997.0054794520547,35.759224
1997.0082191780823,35.78413
1997.0109589041097,35.75668
1997.013698630137,35.764244
1997.0164383561644,35.78189
1997.0191780821917,35.779972
1997.021917808219,35.75011
1997.0246575342467,35.739037
1997.027397260274,35.76298
1997.0301369863014,35.771088
1997.0328767123287,35.7691
1997.035616438356,35.790333
1997.0383561643835,35.799896
1997.041095890411,35.778786
1997.0438356164384,35.786236
1997.0465753424658,35.806385
1997.0493150684931,35.81124
1997.0520547945205,35.81814
1997.054794520548,35.832535
1997.0575342465754,35.838436
1997.0602739726028,35.837765
1997.0630136986301,35.836765
1997.0657534246575,35.845394
1997.0684931506848,35.85356
1997.0712328767124,35.85672
1997.0739726027398,35.838528
1997.0767123287671,35.824642
1997.0794520547945,35.840527
1997.0821917808219,35.872265
1997.0849315068492,35.844337
1997.0876712328768,35.827614
1997.0904109589042,35.85384
1997.0931506849315,35.88602
1997.0958904109589,35.890976
1997.0986301369862,35.864796
1997.1013698630136,35.87314
1997.1041095890412,35.865314
1997.1068493150685,35.80332
1997.109589041096,35.815945
1997.1123287671232,35.80584
1997.1150684931506,35.75458
1997.1178082191782,35.77197
1997.1205479452055,35.795593
1997.123287671233,35.802914
1997.1260273972603,35.809174
1997.1287671232876,35.799282
1997.131506849315,35.788612
1997.1342465753426,35.799408
1997.13698630137,35.80042
1997.1397260273973,35.79662
1997.1424657534246,35.773746
1997.145205479452,35.758877
1997.1479452054793,35.684536
1997.150684931507,35.71884
1997.1534246575343,35.74336
1997.1561643835616,35.73821
1997.158904109589,35.712883
1997.1616438356164,35.71667
1997.164383561644,35.657574
1997.1671232876713,35.623272
1997.1698630136987,35.649208
1997.172602739726,35.60582
1997.1753424657534,35.65498
1997.1780821917807,35.578785
1997.1808219178083,35.499878
1997.1835616438357,35.606483
1997.186301369863,35.595478
1997.1890410958904,35.564808
1997.1917808219177,35.611744
1997.194520547945,35.60809
1997.1972602739727,35.56946
1997.2,35.571995
1997.2027397260274,35.50762
1997.2054794520548,35.566204
1997.2082191780821,35.590477
1997.2109589041097,35.596638
1997.213698630137,35.575314
1997.2164383561644,35.543705
1997.2191780821918,35.5571
1997.2219178082191,35.49147
1997.2246575342465,35.538334
1997.227397260274,35.55275
1997.2301369863014,35.602715
1997.2328767123288,35.627464
1997.2356164383561,35.578594
1997.2383561643835,35.52731
1997.2410958904109,35.503014
1997.2438356164384,35.553833
1997.2465753424658,35.5642
1997.2493150684932,35.57043
